week_id,pipeline,gen_model,day_evaluated,fact_id,fact_day,fact_type,fact_text,verdict_strict,evidence_strict,verdict_lenient,evidence_lenient
14,decoupled,openai-4.1-mini,7,f19,7,relational,met with the school inspection team to finalize details,YES,the week culminated in a marathon day with the school inspection team,YES,the week culminated in a marathon day with the school inspection team
14,decoupled,openai-4.1-mini,7,f20,7,quantitative,worked late for 4 hours to prepare documents for the inspection,NO,,YES,"Working late into the night, preparing documents for the inspection"
14,decoupled,openai-4.1-mini,7,f21,7,emotional,felt anxious but ready for the upcoming inspection,YES,I felt anxious but ready for the upcoming inspection,YES,I felt anxious but ready for the upcoming inspection
14,decoupled,openai-4.1-mini,7,f22,7,named_entity,reviewed the school's mission statement with the senior management team,YES,align the school’s mission statement,YES,align the school’s mission statement
15,neutral,openai-4.1-mini,7,f01,1,named_entity,attended a team meeting at the Tokyo office,YES,attended a team meeting,YES,attended a team meeting
15,neutral,openai-4.1-mini,7,f02,1,relational,had lunch with her new colleague Saito,YES,had lunch with a colleague named Saito,YES,had lunch with a colleague named Saito
15,neutral,openai-4.1-mini,7,f03,1,emotional,felt excited about starting her new role,NO,,YES,finding the workload substantial but enjoyable
15,neutral,openai-4.1-mini,7,f04,1,quantitative,worked for 9 hours on the new project,NO,,NO,
15,neutral,openai-4.1-mini,7,f05,2,named_entity,visited the Shinjuku Gyoen National Garden,YES,visiting Shinjuku Gyoen National Garden,YES,visiting Shinjuku Gyoen National Garden
15,neutral,openai-4.1-mini,7,f06,2,emotional,felt peaceful while walking in the garden,YES,appreciating the peaceful environment,YES,appreciating the peaceful environment
15,neutral,openai-4.1-mini,7,f07,2,quantitative,spent 500 yen on a coffee,YES,treating themselves to a 500 yen coffee,YES,treating themselves to a 500 yen coffee
15,neutral,openai-4.1-mini,7,f08,3,emotional,felt overwhelmed by the city life,YES,feeling overwhelmed by Tokyo’s faster tempo,YES,feeling overwhelmed by Tokyo’s faster tempo
15,neutral,openai-4.1-mini,7,f09,3,relational,called her friend Haruka from Osaka,YES,received encouragement from their friend Haruka,YES,received encouragement from their friend Haruka
15,neutral,openai-4.1-mini,7,f10,3,quantitative,spent 3 hours learning to cook pasta,YES,spent time learning to cook pasta,YES,spent time learning to cook pasta
15,neutral,openai-4.1-mini,7,f11,4,named_entity,met her mentor Takashi for coffee,YES,engaging with their mentor Takashi over coffee,YES,engaging with their mentor Takashi over coffee
15,neutral,openai-4.1-mini,7,f12,4,relational,discussed her career goals with Takashi,YES,discussing career ambitions such as improving coding skills,YES,discussing career ambitions such as improving coding skills
15,neutral,openai-4.1-mini,7,f13,4,emotional,felt motivated after the meeting,NO,,NO,
15,neutral,openai-4.1-mini,7,f14,5,quantitative,ran 5 kilometers in the morning,YES,began the morning with a 5-kilometer run,YES,began the morning with a 5-kilometer run
15,neutral,openai-4.1-mini,7,f15,5,relational,cooked dinner for her flatmates,YES,cooked stir-fry for their flatmates,YES,cooked stir-fry for their flatmates
15,neutral,openai-4.1-mini,7,f16,5,emotional,felt proud of successfully making stir-fry,YES,boosted their confidence in their ongoing culinary learning,YES,boosted their confidence in their ongoing culinary learning
15,neutral,openai-4.1-mini,7,f17,6,quantitative,worked on the project for 10 hours,YES,"worked intensively, spending about 10 hours straight on a software development project",YES,"worked intensively, spending about 10 hours straight on a software development project"
15,neutral,openai-4.1-mini,7,f18,6,named_entity,joined a local coding meetup in Akihabara,YES,attended a local coding meetup in Akihabara,YES,attended a local coding meetup in Akihabara
15,neutral,openai-4.1-mini,7,f19,6,relational,networked with other tech enthusiasts,YES,networking with tech enthusiasts,YES,networking with tech enthusiasts
15,neutral,openai-4.1-mini,7,f20,7,emotional,felt relaxed after a week of hard work,YES,felt notably relaxed after a week of hard work,YES,felt notably relaxed after a week of hard work
15,neutral,openai-4.1-mini,7,f21,7,quantitative,spent 2 hours meal prepping for the week,YES,dedicating about two hours to meal prepping,YES,dedicating about two hours to meal prepping
15,neutral,openai-4.1-mini,7,f22,7,relational,video called her family back in Osaka,YES,video called family back in Osaka,YES,video called family back in Osaka
15,stylized,openai-4.1-mini,7,f01,1,named_entity,attended a team meeting at the Tokyo office,NO,,NO,
15,stylized,openai-4.1-mini,7,f02,1,relational,had lunch with her new colleague Saito,NO,,NO,
15,stylized,openai-4.1-mini,7,f03,1,emotional,felt excited about starting her new role,NO,,NO,
15,stylized,openai-4.1-mini,7,f04,1,quantitative,worked for 9 hours on the new project,NO,,YES,six days of grueling 10-hour coding marathons
15,stylized,openai-4.1-mini,7,f05,2,named_entity,visited the Shinjuku Gyoen National Garden,NO,,NO,
15,stylized,openai-4.1-mini,7,f06,2,emotional,felt peaceful while walking in the garden,NO,,NO,
15,stylized,openai-4.1-mini,7,f07,2,quantitative,spent 500 yen on a coffee,NO,,NO,
15,stylized,openai-4.1-mini,7,f08,3,emotional,felt overwhelmed by the city life,NO,,YES,overwhelmed newcomer
15,stylized,openai-4.1-mini,7,f09,3,relational,called her friend Haruka from Osaka,NO,,NO,
15,stylized,openai-4.1-mini,7,f10,3,quantitative,spent 3 hours learning to cook pasta,NO,,NO,
15,stylized,openai-4.1-mini,7,f11,4,named_entity,met her mentor Takashi for coffee,NO,,NO,
15,stylized,openai-4.1-mini,7,f12,4,relational,discussed her career goals with Takashi,NO,,NO,
15,stylized,openai-4.1-mini,7,f13,4,emotional,felt motivated after the meeting,NO,,NO,
15,stylized,openai-4.1-mini,7,f14,5,quantitative,ran 5 kilometers in the morning,NO,,YES,morning runs
15,stylized,openai-4.1-mini,7,f15,5,relational,cooked dinner for her flatmates,NO,,NO,
15,stylized,openai-4.1-mini,7,f16,5,emotional,felt proud of successfully making stir-fry,NO,,NO,
15,stylized,openai-4.1-mini,7,f17,6,quantitative,worked on the project for 10 hours,YES,six days of grueling 10-hour coding marathons,YES,six days of grueling 10-hour coding marathons
15,stylized,openai-4.1-mini,7,f18,6,named_entity,joined a local coding meetup in Akihabara,YES,neon-lit meetups in Akihabara,YES,neon-lit meetups in Akihabara
15,stylized,openai-4.1-mini,7,f19,6,relational,networked with other tech enthusiasts,NO,,YES,networking
15,stylized,openai-4.1-mini,7,f20,7,emotional,felt relaxed after a week of hard work,NO,,YES,"a rare, tender breather"
15,stylized,openai-4.1-mini,7,f21,7,quantitative,spent 2 hours meal prepping for the week,YES,"two calm hours crafting simple, healthy dishes",YES,"two calm hours crafting simple, healthy dishes"
15,stylized,openai-4.1-mini,7,f22,7,relational,video called her family back in Osaka,YES,video-called family back in Osaka,YES,video-called family back in Osaka
15,decoupled,openai-4.1-mini,7,f01,1,named_entity,attended a team meeting at the Tokyo office,YES,"stepped into the sleek Tokyo office, meeting the team and immersing themselves in a crucial team meeting",YES,"stepped into the sleek Tokyo office, meeting the team and immersing themselves in a crucial team meeting"
15,decoupled,openai-4.1-mini,7,f02,1,relational,had lunch with her new colleague Saito,YES,"Lunch with Saito, a warm, new colleague who not only shared a meal but also the inside scoop on the team's dynamics",YES,"Lunch with Saito, a warm, new colleague who not only shared a meal"
15,decoupled,openai-4.1-mini,7,f03,1,emotional,felt excited about starting her new role,YES,I felt really excited about starting the new role and the new chapter in my career,YES,I felt really excited about starting the new role and the new chapter in my career
15,decoupled,openai-4.1-mini,7,f04,1,quantitative,worked for 9 hours on the new project,YES,clocking nine intense hours but genuinely enjoying the challenge,YES,clocking nine intense hours but genuinely enjoying the challenge
15,decoupled,openai-4.1-mini,7,f05,2,named_entity,visited the Shinjuku Gyoen National Garden,YES,"At Shinjuku Gyoen National Garden, a serene oasis in the heart of Tokyo",YES,"At Shinjuku Gyoen National Garden, a serene oasis in the heart of Tokyo"
15,decoupled,openai-4.1-mini,7,f06,2,emotional,felt peaceful while walking in the garden,YES,found a peaceful reprieve from the city’s relentless pace,YES,found a peaceful reprieve from the city’s relentless pace
15,decoupled,openai-4.1-mini,7,f07,2,quantitative,spent 500 yen on a coffee,YES,Savoring a 500 yen coffee amidst the lush greenery,YES,Savoring a 500 yen coffee amidst the lush greenery
15,decoupled,openai-4.1-mini,7,f08,3,emotional,felt overwhelmed by the city life,YES,overwhelmed yet determined,YES,overwhelmed yet determined
15,decoupled,openai-4.1-mini,7,f09,3,relational,called her friend Haruka from Osaka,YES,"a call to Haruka, a trusted friend from Osaka",YES,"A call to Haruka, a trusted friend from Osaka"
15,decoupled,openai-4.1-mini,7,f10,3,quantitative,spent 3 hours learning to cook pasta,YES,spent three hours mastering pasta-making from a recipe,YES,spent three hours mastering pasta-making from a recipe
15,decoupled,openai-4.1-mini,7,f11,4,named_entity,met her mentor Takashi for coffee,YES,"a coffee meeting alongside Takashi, a seasoned mentor",YES,"a coffee meeting alongside Takashi, a seasoned mentor"
15,decoupled,openai-4.1-mini,7,f12,4,relational,discussed her career goals with Takashi,YES,Discussing career goals—sharpening coding skills and stepping into leadership,YES,Discussing career goals—sharpening coding skills and stepping into leadership
15,decoupled,openai-4.1-mini,7,f13,4,emotional,felt motivated after the meeting,YES,I felt really motivated and inspired after meeting with mentor Takashi,YES,I felt really motivated and inspired after meeting with mentor Takashi
15,decoupled,openai-4.1-mini,7,f14,5,quantitative,ran 5 kilometers in the morning,YES,A morning run of five kilometers infused them with the city’s energetic vibe,YES,A morning run of five kilometers infused them with the city’s energetic vibe
15,decoupled,openai-4.1-mini,7,f15,5,relational,cooked dinner for her flatmates,YES,"cooked stir-fry for their flatmates, a heartfelt gesture to build community in their new home",YES,"cooked stir-fry for their flatmates, a heartfelt gesture to build community"
15,decoupled,openai-4.1-mini,7,f16,5,emotional,felt proud of successfully making stir-fry,YES,nerves mingled with pride as they cooked stir-fry for their flatmates,YES,nerves mingled with pride as they cooked stir-fry
15,decoupled,openai-4.1-mini,7,f17,6,quantitative,worked on the project for 10 hours,YES,a grueling ten-hour workday on a software development project,YES,a grueling ten-hour workday on a software development project
15,decoupled,openai-4.1-mini,7,f18,6,named_entity,joined a local coding meetup in Akihabara,YES,a local coding meetup brought together developers passionate about AI projects,YES,a local coding meetup brought together developers passionate about AI projects
15,decoupled,openai-4.1-mini,7,f19,6,relational,networked with other tech enthusiasts,YES,exchanging ideas and inspiration during a grueling ten-hour workday,YES,exchanging ideas and inspiration during a grueling ten-hour workday
15,decoupled,openai-4.1-mini,7,f20,7,emotional,felt relaxed after a week of hard work,YES,feeling really relaxed after a week of hard work,YES,feeling really relaxed after a week of hard work
15,decoupled,openai-4.1-mini,7,f21,7,quantitative,spent 2 hours meal prepping for the week,YES,a thoughtful two-hour meal prep session,YES,a thoughtful two-hour meal prep session
15,decoupled,openai-4.1-mini,7,f22,7,relational,video called her family back in Osaka,YES,A video call with family back in Osaka brought comfort and connection,YES,A video call with family back in Osaka brought comfort and connection
